Course,Admission_grade,Tuition_fees_up_to_date,Age_at_enrollment,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade
9085,160.0,1,20,15,11,13.785714285714286,9,9,13.88888888888889
9500,136.5,1,18,8,8,14.50125,8,8,14.50125
9500,122.3,1,19,7,6,14.35,7,6,14.35
9070,128.0,1,21,6,6,11.5,6,6,12.333333333333334
9238,156.5,1,18,8,6,11.714285714285714,6,6,14.666666666666666
9773,143.0,1,18,6,5,13.0,6,6,13.666666666666666
9500,131.9,1,18,8,7,13.56875,8,8,14.02625
171,155.1,1,18,0,0,0.0,0,0,0.0
9500,130.3,1,18,8,8,14.15375,8,8,14.15375
9500,123.3,0,18,8,0,0.0,8,0,0.0
9773,117.4,1,20,7,6,13.833333333333334,6,6,12.833333333333334
9500,120.0,1,19,8,7,12.454285714285716,8,7,12.454285714285716
9500,126.7,1,18,0,0,0.0,0,0,0.0
9500,129.3,1,18,8,6,13.271666666666668,11,7,12.94375
9254,98.6,1,21,16,2,11.0,12,0,0.0
9853,126.9,1,19,7,7,13.285714285714286,7,7,14.428571428571429
9238,146.7,1,20,6,6,13.333333333333334,7,6,14.0
9500,117.0,1,21,8,8,13.2575,8,8,13.2575
9085,130.0,1,23,7,0,0.0,7,0,0.0
9238,125.8,0,18,10,6,12.666666666666666,6,2,11.5
9991,160.0,1,30,5,5,14.6,5,5,15.4
9085,134.2,1,20,13,0,0.0,5,0,0.0
9147,96.0,0,29,7,3,12.333333333333334,8,0,0.0
9238,125.2,1,20,7,6,11.666666666666666,10,6,11.333333333333334
8014,100.0,1,27,6,4,12.5,6,6,14.333333333333334
9147,140.0,1,23,0,0,0.0,0,0,0.0
9070,120.0,1,23,6,6,15.333333333333334,6,6,14.166666666666666
9500,134.3,1,18,8,7,14.2,8,7,14.2
9773,144.7,1,19,6,6,14.833333333333334,6,6,14.666666666666666
9500,131.9,1,19,7,7,13.642857142857142,8,8,14.3875
9773,136.7,1,18,6,6,13.833333333333334,6,6,14.0
9070,129.8,1,19,6,6,11.833333333333334,7,6,13.0
9773,146.5,1,18,7,6,13.428571428571429,10,6,13.5
9556,117.8,1,24,10,6,11.416666666666666,9,8,11.9625
9556,106.0,1,19,16,2,12.75,12,2,11.0
9254,116.9,1,20,7,6,11.5,8,5,12.4
9773,141.7,1,18,6,6,13.833333333333334,6,6,12.666666666666666
9070,127.7,0,18,8,6,11.714285714285714,11,4,11.333333333333334
9500,122.1,1,19,8,7,11.678571428571429,10,7,13.0375
9085,153.5,1,19,7,6,15.714285714285714,6,6,14.666666666666666
171,141.4,1,18,0,0,0.0,0,0,0.0
9773,135.8,1,19,6,6,13.0,7,6,13.0
9500,127.5,1,18,7,7,14.485714285714286,9,8,14.58888888888889
9500,100.0,1,20,8,7,11.571428571428571,8,7,11.571428571428571
9500,131.5,1,19,8,7,12.657142857142857,8,7,12.657142857142857
9147,109.3,0,22,9,2,10.0,11,1,10.0
9238,127.9,1,19,7,6,13.714285714285714,6,6,13.166666666666666
9238,140.0,1,36,21,13,13.071428571428571,16,11,13.0
9003,160.0,1,19,7,6,15.333333333333334,9,6,14.0
9238,119.8,1,18,9,5,11.571428571428571,8,6,12.142857142857142
9991,153.0,0,40,10,0,0.0,5,0,0.0
9500,125.0,1,19,7,6,12.9,7,6,12.9
9085,120.0,1,32,20,4,11.5,13,3,11.666666666666666
9070,116.9,1,19,6,6,13.5,7,6,13.428571428571429
9147,117.9,1,35,1,0,0.0,0,0,0.0
9853,135.0,1,29,10,7,11.142857142857142,11,8,11.375
9500,129.5,1,18,8,7,13.79857142857143,8,7,13.79857142857143
8014,111.3,0,25,7,6,13.333333333333334,6,6,13.5
8014,95.0,0,50,11,0,0.0,6,0,0.0
9147,131.8,1,24,17,14,11.357142857142858,15,13,12.846153846153848
9119,119.1,1,18,11,0,0.0,8,0,0.0
9085,125.4,1,20,13,6,15.692307692307692,13,5,14.428571428571429
9003,140.7,1,20,19,18,15.052631578947368,13,13,14.538461538461538
9991,131.9,1,21,20,6,11.5,17,5,12.4
9254,139.2,1,19,6,6,13.0,6,6,13.166666666666666
9500,121.8,1,18,8,8,12.93875,8,8,12.93875
171,132.9,1,22,0,0,0.0,0,0,0.0
9003,130.0,1,25,6,0,0.0,8,0,0.0
9500,130.1,0,37,10,5,13.0,9,5,12.88
9500,124.5,0,38,11,5,12.18,11,4,11.8125
9670,162.3,1,36,13,3,11.333333333333334,12,5,11.4
9500,137.8,1,18,8,7,13.0,8,7,13.0
9670,119.5,0,19,5,0,0.0,0,0,0.0
9130,110.0,1,24,13,2,12.5,8,3,12.333333333333334
9238,105.0,1,20,9,5,11.0,9,5,12.166666666666666
171,142.8,1,21,0,0,0.0,0,0,0.0
9991,128.2,1,32,5,0,0.0,5,0,0.0
9991,120.0,1,39,9,0,0.0,5,1,10.0
9119,130.0,0,33,6,0,0.0,5,0,0.0
9670,121.7,1,20,5,5,12.4,5,4,10.75
9003,116.0,1,19,8,6,15.5,10,6,14.1
9991,133.2,0,43,13,2,11.5,12,3,10.8
9991,116.7,1,49,7,4,13.333333333333334,9,4,11.6
9773,126.4,1,18,8,6,12.666666666666666,6,6,13.5
9147,120.3,1,19,8,5,12.6,9,5,13.6
9070,118.0,1,45,6,6,13.5,6,0,0.0
9670,149.5,0,19,6,6,13.0,8,6,13.0
9003,130.0,1,21,15,6,11.714285714285714,8,4,11.75
9670,126.3,1,18,8,6,12.166666666666666,7,5,13.0
9147,116.2,1,18,10,0,0.0,13,0,0.0
9254,126.0,0,29,12,0,0.0,6,0,0.0
9670,122.3,1,19,6,5,11.5,5,5,11.6
9070,131.8,1,22,7,7,12.285714285714286,10,8,12.375
9500,130.7,1,18,7,7,12.718571428571428,11,8,12.805555555555555
171,129.5,1,20,0,0,0.0,0,0,0.0
9670,130.0,1,29,16,1,14.0,7,0,0.0
9670,114.0,1,29,10,3,11.666666666666666,8,4,11.25
171,116.4,1,19,0,0,0.0,0,0,0.0
9119,121.7,1,18,10,0,0.0,11,1,12.0
9254,130.0,1,22,13,4,11.5,12,2,12.5
9991,120.0,1,34,10,7,11.714285714285714,10,6,11.5
9991,125.0,1,26,7,5,12.6,7,5,13.714285714285714
171,134.1,1,24,19,13,11.642857142857142,25,12,11.25
9670,149.5,1,17,8,6,14.875,8,6,13.428571428571429
9003,140.0,1,19,8,6,12.714285714285714,9,6,13.5
9003,162.4,0,49,16,5,11.6,7,5,11.2
9500,136.6,1,23,14,5,11.94,14,6,12.2
9119,111.0,1,18,10,4,11.6,9,3,14.2
9670,105.7,1,19,6,6,13.333333333333334,9,5,13.8
9147,137.0,1,18,5,5,13.4,5,5,15.0
9254,120.0,0,45,12,0,0.0,12,0,0.0
9991,120.5,1,30,5,2,11.0,5,0,0.0
9991,118.1,1,28,17,13,12.0,13,9,11.333333333333334
9991,139.0,1,40,0,0,0.0,0,0,0.0
9147,116.3,0,32,5,0,0.0,9,0,0.0
9254,120.5,1,19,12,4,12.5,12,4,10.25
9070,134.9,1,20,7,6,13.666666666666666,7,6,12.166666666666666
9119,123.0,1,18,10,1,10.0,7,0,0.0
9670,122.9,0,20,6,6,11.5,9,2,13.0
9500,132.3,1,18,7,6,13.266666666666666,7,6,13.266666666666666
9500,131.5,1,18,8,7,12.5125,8,8,14.1875
9130,128.2,1,28,9,0,0.0,5,0,0.0
9670,148.0,0,31,14,0,0.0,6,0,0.0
9500,121.5,1,23,7,6,13.483333333333334,7,6,13.483333333333334
9238,139.0,0,33,8,0,0.0,6,0,0.0
9147,113.4,1,22,9,3,13.0,9,3,11.666666666666666
9119,150.0,1,20,6,5,16.5,7,5,17.714285714285715
9085,150.0,1,20,11,6,13.8,7,6,13.142857142857142
9003,140.0,0,25,0,0,0.0,0,0,0.0
9670,140.7,1,20,5,5,12.6,6,4,14.5
9773,146.7,1,19,7,6,13.833333333333334,8,6,13.625
9130,96.0,1,31,5,0,0.0,5,0,0.0
9119,160.0,0,24,6,2,16.0,7,2,16.0
9119,130.0,0,23,5,0,0.0,5,0,0.0
9991,130.0,0,26,12,3,10.666666666666666,11,3,10.666666666666666
9070,140.0,1,38,18,18,14.5,18,18,14.5
9119,116.6,1,20,6,5,14.0,7,5,13.8
9119,120.5,1,20,10,3,13.333333333333334,11,5,13.571428571428571
9085,103.0,1,25,0,0,0.0,0,0,0.0
9070,111.9,1,19,9,5,12.0,10,4,11.2
9119,148.7,1,18,6,5,16.2,8,5,16.0
9991,120.0,1,28,13,7,10.285714285714286,13,5,10.6
9254,120.1,1,20,7,6,13.571428571428571,8,6,13.166666666666666
9130,127.8,1,18,7,6,14.285714285714286,9,6,14.857142857142858
9147,106.4,1,19,7,5,10.2,6,4,10.5
9500,100.0,1,24,16,2,10.25,16,2,10.25
9085,123.9,1,21,0,0,0.0,0,0,0.0
9670,139.5,1,20,7,6,14.833333333333334,6,6,14.833333333333334
9003,150.0,1,21,12,5,13.625,6,5,12.6
9556,139.8,1,24,7,7,12.271428571428572,10,7,13.657142857142857
9991,154.4,1,27,0,0,0.0,0,0,0.0
8014,119.0,1,39,10,9,13.22222222222222,8,7,13.142857142857142
33,96.1,1,25,13,2,15.0,12,2,11.5
171,130.0,0,18,0,0,0.0,0,0,0.0
9070,128.8,1,19,12,12,13.166666666666666,12,12,13.0
9773,126.8,1,21,8,5,13.833333333333334,6,4,14.0
9991,130.0,1,27,0,0,0.0,0,0,0.0
9670,110.0,1,27,12,9,12.333333333333334,11,6,13.166666666666666
9773,133.7,1,18,6,6,13.0,7,5,11.8
9003,140.0,1,19,15,3,13.25,9,1,12.0
9238,133.7,1,18,6,6,13.5,6,6,12.166666666666666
9773,137.0,1,18,7,6,12.666666666666666,8,5,12.8
9147,128.2,1,23,18,11,15.090909090909092,7,6,14.5
171,129.2,0,20,0,0,0.0,0,0,0.0
9773,129.5,1,18,7,6,13.166666666666666,7,6,12.666666666666666
9773,129.6,1,18,6,6,12.833333333333334,8,6,12.833333333333334
9773,141.8,1,20,6,6,11.833333333333334,6,6,12.166666666666666
9773,129.8,1,20,6,5,12.8,11,3,12.75
9070,106.0,1,21,7,5,11.8,9,5,11.0
9119,121.5,1,20,7,5,15.8,7,5,14.571428571428571
9670,117.7,1,20,9,6,14.666666666666666,7,6,13.857142857142858
9085,140.0,1,19,10,4,12.5,16,2,12.0
9119,133.1,1,19,7,3,12.0,10,2,10.5
9670,119.1,1,18,6,3,12.666666666666666,11,4,11.142857142857142
9238,131.3,1,18,7,5,13.6,7,5,11.8
9773,136.7,1,18,6,6,12.5,6,6,13.833333333333334
9238,126.2,1,21,7,6,13.333333333333334,7,6,13.5
9085,109.6,1,18,13,4,12.25,15,5,11.0
9500,131.9,1,18,7,7,15.101428571428572,8,8,16.09375
9238,140.7,1,18,6,6,13.166666666666666,6,6,16.0
8014,120.7,1,23,8,4,11.0,6,0,0.0
9147,113.8,1,21,9,3,11.666666666666666,9,4,11.75
8014,112.4,1,26,15,7,11.571428571428571,14,2,11.0
171,142.7,1,18,0,0,0.0,0,0,0.0
9670,125.5,0,19,6,6,13.833333333333334,7,6,14.285714285714286
9500,107.8,1,20,10,6,12.357142857142858,9,7,13.0
9773,110.4,0,19,7,6,12.166666666666666,10,2,10.333333333333334
9254,138.3,1,33,14,9,12.416666666666666,14,7,13.0
9085,142.3,1,18,7,4,12.75,6,4,12.75
9500,145.0,1,21,33,18,14.933333333333334,33,18,14.933333333333334
9773,125.7,1,19,6,6,13.0,7,6,11.666666666666666
9500,128.7,1,18,10,7,14.455000000000002,8,8,13.91
9670,128.0,1,18,8,6,14.0,7,6,13.285714285714286
9773,146.5,1,20,6,6,13.5,7,6,12.666666666666666
9254,106.1,0,20,0,0,0.0,0,0,0.0
8014,118.0,1,20,6,6,11.666666666666666,12,5,14.0
9085,117.0,1,19,6,4,12.0,8,5,13.333333333333334
9238,115.4,1,19,7,6,11.714285714285714,6,6,11.833333333333334
9238,117.0,1,21,8,6,12.666666666666666,7,6,12.428571428571429
9238,127.0,1,21,0,0,0.0,0,0,0.0
9500,118.0,1,18,8,7,12.328571428571427,8,7,12.328571428571427
9853,118.0,1,27,14,6,11.666666666666666,10,1,10.0
9070,126.4,1,20,12,12,13.25,12,11,12.727272727272728
9556,124.4,1,18,7,7,13.3,8,8,15.125
9773,129.4,1,18,6,6,12.833333333333334,7,6,12.166666666666666
9238,141.7,1,20,6,6,12.833333333333334,6,6,12.833333333333334
9085,132.1,1,19,10,3,12.666666666666666,7,3,13.0
9500,116.8,1,20,8,6,13.271428571428572,8,7,14.471428571428572
9991,135.0,1,20,5,5,12.4,6,5,12.833333333333334
9238,116.0,1,19,7,0,0.0,5,0,0.0
9773,155.0,1,18,7,6,14.285714285714286,8,6,13.25
9085,127.0,1,18,7,3,12.333333333333334,9,5,12.6
9500,130.8,1,19,10,6,12.583333333333334,8,7,12.671428571428573
9500,121.8,1,19,8,6,13.731666666666667,10,7,13.771428571428572
9070,148.5,1,47,14,8,14.625,7,5,13.4
9147,109.8,0,23,3,0,0.0,2,0,0.0
9238,119.7,1,19,8,6,12.666666666666666,7,6,12.666666666666666
9500,122.0,1,20,11,6,12.491666666666667,11,6,12.491666666666667
171,147.5,1,19,12,12,13.666666666666666,12,11,14.166666666666666
9085,150.8,1,19,13,6,16.0,8,6,14.5
9085,150.0,1,19,8,6,14.142857142857142,7,6,13.0
8014,131.5,1,39,9,6,11.833333333333334,9,4,13.75
9070,127.2,1,20,6,6,12.666666666666666,8,6,13.0
9070,111.0,1,21,6,6,12.5,6,6,12.666666666666666
9238,119.9,0,22,16,9,10.88888888888889,20,4,11.25
9773,133.7,1,19,11,1,13.0,10,0,0.0
9670,140.0,1,22,6,6,15.166666666666666,6,6,16.0
9853,113.9,1,19,8,6,12.666666666666666,7,6,12.0
171,120.7,1,18,0,0,0.0,0,0,0.0
9991,121.8,0,36,5,0,0.0,5,0,0.0
171,117.7,1,20,0,0,0.0,0,0,0.0
9147,110.0,1,30,8,2,11.0,6,4,11.5
9003,134.4,1,24,7,6,15.714285714285714,10,6,15.9
9147,125.3,1,26,15,11,10.818181818181818,15,11,11.636363636363637
9147,119.1,0,19,16,1,12.0,6,0,0.0
9238,146.0,1,34,8,5,12.6,11,4,11.25
9147,122.0,1,19,8,5,11.6,10,4,10.75
9119,118.1,0,26,11,1,10.0,14,1,11.0
9670,105.2,1,29,7,1,14.0,6,0,0.0
9119,123.3,1,19,9,5,12.6,8,2,12.5
171,124.8,1,18,0,0,0.0,0,0,0.0
9991,149.4,0,29,11,2,11.333333333333334,9,1,12.0
9254,108.5,1,21,6,6,12.666666666666666,7,5,11.4
9500,101.0,1,20,14,5,12.87857142857143,15,7,11.85625
9085,112.9,1,18,5,0,0.0,5,0,0.0
9147,134.1,1,20,0,0,0.0,0,0,0.0
9119,101.6,1,30,11,0,0.0,5,0,0.0
9670,111.9,1,19,6,6,14.166666666666666,6,6,14.0
9147,118.4,1,30,7,5,13.4,7,4,13.25
9147,127.1,1,22,8,5,11.2,13,4,11.25
171,120.5,1,22,0,0,0.0,0,0,0.0
9070,136.1,0,19,6,6,12.666666666666666,8,5,11.8
9670,124.0,1,21,7,3,12.333333333333334,5,4,11.25
9085,141.6,1,21,7,4,12.25,7,5,12.0
171,160.0,1,21,0,0,0.0,0,0,0.0
9147,110.0,1,27,13,3,10.75,9,3,10.333333333333334
33,100.0,1,32,7,0,0.0,8,0,0.0
9670,120.0,0,40,13,0,0.0,6,0,0.0
9130,140.0,1,20,8,2,11.5,13,2,11.5
171,124.3,1,18,0,0,0.0,0,0,0.0
9147,118.9,1,21,11,2,10.5,13,0,0.0
9670,130.2,1,18,6,6,13.5,0,0,0.0
9070,140.0,0,30,6,1,10.0,6,0,0.0
9003,130.0,1,29,17,0,0.0,8,0,0.0
9119,130.4,1,18,10,1,12.0,7,3,10.666666666666666
9670,116.1,1,18,6,4,12.25,5,5,12.2
9003,130.0,1,22,21,5,11.4,13,6,11.666666666666666
9991,124.3,0,27,5,0,0.0,5,0,0.0
9670,125.0,1,20,8,4,14.25,10,5,14.0
8014,110.0,1,42,12,11,14.454545454545457,11,10,14.2
9003,115.0,1,21,13,12,14.538461538461538,14,12,14.461538461538462
9500,129.6,1,23,10,6,12.733333333333334,10,7,11.95
9070,128.8,1,21,13,5,13.2,12,4,13.5
171,144.2,1,19,0,0,0.0,0,0,0.0
9238,134.0,1,40,7,6,12.333333333333334,10,4,12.75
9147,112.0,1,22,9,5,11.2,14,7,11.25
9500,128.8,1,19,7,6,13.2,7,6,13.2
9119,123.2,1,18,5,5,13.6,6,5,14.6
9119,118.4,1,18,10,0,0.0,10,2,11.5
9670,116.2,1,24,11,5,12.857142857142858,12,5,13.666666666666666
9670,113.5,1,19,9,5,13.5,6,6,14.0
9853,134.8,1,18,12,0,0.0,12,0,0.0
171,149.9,0,19,0,0,0.0,0,0,0.0
9500,119.8,1,19,8,8,12.82875,8,8,12.82875
9130,125.0,1,21,6,0,0.0,6,4,13.75
9500,135.1,1,18,0,0,0.0,0,0,0.0
9070,138.3,1,19,6,6,14.666666666666666,6,6,13.166666666666666
9500,122.5,1,19,8,7,13.937142857142858,8,7,13.937142857142858
9070,148.0,1,20,12,10,14.7,12,12,14.583333333333334
9773,126.2,1,18,6,6,11.666666666666666,6,5,12.2
9500,129.8,1,20,7,6,14.85,7,6,14.85
9085,104.0,1,26,11,1,12.0,12,0,0.0
9500,126.7,1,18,8,7,13.6875,9,8,15.622222222222222
8014,120.0,1,58,14,5,12.4,10,5,11.6
9500,124.6,1,18,10,7,13.398,8,8,13.5425
9991,127.3,1,20,0,0,0.0,0,0,0.0
9147,122.0,1,29,19,13,11.76923076923077,17,14,11.928571428571429
9238,125.1,0,27,8,0,0.0,6,0,0.0
9085,110.0,1,21,8,6,13.285714285714286,11,6,13.0
9238,129.8,1,20,6,6,11.666666666666666,8,6,11.166666666666666
9238,114.9,1,19,13,6,11.5,9,5,12.2
9500,125.6,1,22,9,6,13.081666666666669,12,6,13.15
9070,125.1,1,19,6,6,12.666666666666666,6,6,13.0
9773,115.7,0,19,6,3,11.333333333333334,6,0,0.0
9773,127.2,1,18,6,6,13.166666666666666,7,5,13.2
9130,140.0,1,19,0,0,0.0,0,0,0.0
9003,140.0,1,20,10,5,11.666666666666666,7,5,12.6
9238,120.4,1,19,6,6,13.5,7,6,13.428571428571429
9085,100.0,0,26,7,0,0.0,6,0,0.0
9238,113.5,1,18,6,6,13.166666666666666,7,6,14.142857142857142
9085,132.1,1,29,11,4,12.5,11,2,12.5
9003,160.0,0,20,10,6,13.375,10,6,13.0
9070,126.3,1,19,6,6,13.166666666666666,6,6,12.666666666666666
9500,125.8,1,18,8,7,13.154285714285717,8,7,13.154285714285717
9070,142.2,1,19,6,6,12.833333333333334,6,6,12.833333333333334
9853,119.4,1,18,10,7,12.142857142857142,7,7,13.142857142857142
8014,120.0,1,36,15,4,13.0,10,4,13.75
171,148.6,1,20,0,0,0.0,0,0,0.0
9238,108.7,1,18,9,5,11.0,12,0,0.0
9238,124.6,0,20,9,3,13.333333333333334,6,2,12.5
9500,131.0,1,18,9,7,14.594444444444443,10,8,13.472
9130,130.0,1,20,9,4,11.0,13,3,10.666666666666666
9119,116.1,0,24,8,0,0.0,5,0,0.0
9773,125.6,1,19,6,0,0.0,0,0,0.0
9119,121.3,1,18,9,1,12.0,10,2,12.0
9119,107.4,1,18,8,5,14.0,6,5,13.2
9254,116.9,1,18,8,6,13.571428571428571,7,5,11.8
9670,123.5,1,22,12,0,0.0,6,0,0.0
9670,130.5,1,19,8,6,14.25,7,6,13.857142857142858
9085,140.0,0,32,7,0,0.0,6,0,0.0
9853,117.1,1,21,12,0,0.0,12,0,0.0
9500,127.5,1,19,8,7,13.542857142857144,8,7,13.542857142857144
8014,126.0,1,39,9,9,13.11111111111111,10,7,11.714285714285714
8014,113.0,1,30,11,9,12.666666666666666,7,7,12.142857142857142
9147,130.1,1,18,10,4,10.75,13,2,10.0
9991,110.0,1,38,14,4,10.75,10,2,10.0
9070,135.8,1,20,6,6,13.666666666666666,6,6,13.333333333333334
8014,126.3,1,55,6,6,13.833333333333334,6,6,12.833333333333334
9070,130.0,1,53,18,17,13.176470588235292,18,16,13.0
8014,104.0,1,54,8,4,12.75,12,5,12.6
8014,121.0,0,44,12,4,12.0,9,4,12.0
9238,130.5,1,28,11,9,11.666666666666666,13,9,12.555555555555555
8014,180.0,1,37,14,14,16.5,11,11,16.90909090909091
9238,112.5,1,20,14,9,12.333333333333334,10,7,11.77777777777778
9238,111.8,1,19,9,4,11.5,12,3,11.0
9003,131.4,1,23,19,18,11.894736842105264,13,13,12.923076923076923
9238,144.3,1,22,0,0,0.0,0,0,0.0
9254,115.0,0,24,0,0,0.0,0,0,0.0
9003,168.6,1,26,9,0,0.0,6,0,0.0
9773,127.7,1,18,6,6,15.166666666666666,6,6,14.833333333333334
9130,150.0,1,24,8,4,11.75,8,2,13.5
171,135.6,1,26,0,0,0.0,0,0,0.0
9254,100.0,1,27,11,3,11.333333333333334,10,3,14.75
9003,140.0,1,20,10,5,12.6,6,5,13.2
9119,124.1,1,19,10,0,0.0,10,1,14.0
9085,131.6,1,18,8,6,15.5,9,4,15.5
9500,129.0,1,18,8,7,12.365714285714288,8,7,12.365714285714288
9238,110.8,1,19,0,0,0.0,0,0,0.0
9773,124.5,1,19,10,4,14.0,9,6,12.333333333333334
9003,100.0,1,30,12,3,12.0,16,5,11.8
9773,123.8,0,22,4,0,0.0,8,3,12.0
9147,131.4,0,19,13,4,10.0,7,3,11.333333333333334
9147,118.5,1,21,9,1,10.0,10,1,10.0
171,122.0,0,22,0,0,0.0,0,0,0.0
9003,100.0,1,35,13,3,11.75,10,0,0.0
9147,135.9,1,20,8,1,10.0,7,1,11.0
9130,138.4,1,21,8,3,14.0,5,5,12.8
9085,128.2,0,27,5,0,0.0,5,0,0.0
9773,107.4,0,26,12,3,12.0,15,0,0.0
9773,129.8,0,20,10,0,0.0,10,0,0.0
9003,100.0,0,28,19,8,11.88888888888889,17,5,11.6
9773,113.0,1,19,6,6,13.833333333333334,6,6,13.666666666666666
9991,107.0,0,47,5,0,0.0,5,0,0.0
9773,130.0,0,55,8,5,11.4,9,5,12.4
9003,120.0,1,39,8,0,0.0,8,2,11.0
9003,120.5,1,35,17,14,10.642857142857142,12,12,10.666666666666666
9238,120.5,0,32,10,2,11.0,12,0,0.0
9773,137.0,1,20,6,6,16.833333333333332,6,6,16.666666666666668
9254,115.0,1,36,8,6,13.571428571428571,9,5,13.2
9991,142.7,1,34,11,5,14.714285714285714,14,5,14.375
9670,116.7,1,21,8,0,0.0,5,0,0.0
9991,136.1,1,42,14,1,10.0,14,1,11.0
9003,134.3,1,25,15,1,11.0,13,4,11.75
9773,153.0,1,18,6,1,11.0,0,0,0.0
9773,132.0,1,18,6,5,12.0,6,6,12.833333333333334
9238,129.6,1,19,10,6,11.125,7,6,11.857142857142858
9085,105.0,0,34,13,3,11.333333333333334,8,2,11.5
9773,130.8,1,20,15,2,12.0,12,0,0.0
9500,119.7,1,20,8,0,0.0,7,0,0.0
9500,132.5,1,21,8,7,14.54,8,7,14.54
9003,130.0,1,19,9,6,12.166666666666666,14,4,13.0
9085,120.0,0,31,13,4,13.5,12,3,11.666666666666666
9670,150.0,1,21,8,6,14.75,9,5,14.333333333333334
9147,115.6,1,20,8,5,12.375,7,5,11.666666666666666
9500,119.1,1,22,7,6,12.733333333333334,7,6,12.733333333333334
9070,123.5,0,19,9,4,12.5,6,0,0.0
9130,120.0,0,41,5,0,0.0,5,0,0.0
9500,110.0,1,27,7,0,0.0,7,0,0.0
9500,131.4,1,19,7,7,13.44285714285714,8,7,13.771428571428572
9500,126.8,1,20,8,8,14.2,8,8,14.2
9500,118.9,1,19,7,6,13.55,7,6,13.55
9991,160.0,1,35,5,5,11.6,6,5,11.166666666666666
9773,115.9,1,22,7,6,13.571428571428571,7,6,15.285714285714286
9254,109.3,1,20,6,6,13.833333333333334,6,6,15.0
9670,113.9,0,18,7,4,11.25,9,4,10.857142857142858
9238,121.8,1,18,7,5,10.2,9,4,11.25
9500,140.0,1,30,8,7,15.675714285714283,8,7,15.675714285714283
9238,114.7,1,18,9,6,10.833333333333334,8,6,12.0
9085,136.2,1,19,7,5,13.0,7,5,13.333333333333334
9556,119.5,1,21,7,7,12.242857142857144,8,8,14.125
9147,133.2,1,18,11,4,14.25,7,4,12.5
9085,110.0,0,35,14,1,12.0,11,2,10.5
9500,130.0,1,18,7,6,13.183333333333332,7,6,13.183333333333332
9500,133.5,1,20,8,7,11.9725,8,8,12.65125
9254,120.0,1,34,7,5,12.4,8,5,12.8
9500,137.3,1,22,7,6,13.9,7,6,13.9
9147,130.0,0,39,12,3,10.666666666666666,15,3,10.666666666666666
9500,128.0,0,19,14,0,0.0,0,0,0.0
9254,95.0,1,36,10,6,11.0,14,3,11.333333333333334
9500,116.0,1,21,8,7,13.957142857142856,8,7,13.957142857142856
9238,107.5,1,42,8,6,13.333333333333334,7,6,15.285714285714286
9119,108.4,1,34,5,0,0.0,6,0,0.0
8014,155.9,1,33,7,6,15.714285714285714,7,6,15.5
9254,106.1,1,20,8,5,11.0,9,5,11.4
9670,128.6,1,19,8,4,12.25,7,4,12.75
9991,140.0,1,34,25,5,12.2,18,8,12.22222222222222
9147,145.0,1,18,6,5,13.0,5,5,14.0
8014,113.0,1,24,11,4,12.0,7,6,13.0
9853,137.1,1,18,6,6,13.333333333333334,7,6,12.333333333333334
9500,120.5,1,21,8,7,12.91,8,7,12.91
9238,125.7,1,19,8,6,11.0,13,3,11.0
9500,125.5,1,19,8,6,13.579999999999998,8,8,12.93625
9238,124.5,1,18,10,4,12.4,8,6,12.5
8014,126.0,1,38,13,8,12.88888888888889,9,7,13.0
9500,138.5,1,19,8,8,14.34125,8,8,14.34125
9773,122.3,0,18,8,6,14.142857142857142,6,5,12.0
171,126.0,1,18,0,0,0.0,0,0,0.0
9773,146.5,1,18,6,6,13.333333333333334,6,6,14.166666666666666
9130,121.9,1,18,8,6,14.5,9,6,12.857142857142858
9991,130.0,1,26,13,8,12.666666666666666,12,10,13.4
9670,115.2,1,19,10,0,0.0,6,0,0.0
9130,108.0,1,20,10,2,12.0,9,4,11.0
9500,128.0,1,19,7,7,14.20857142857143,9,8,15.127777777777778
9500,113.5,1,20,7,7,14.30714285714286,8,8,15.0125
9853,116.0,1,29,14,0,0.0,6,0,0.0
9238,124.9,1,19,10,6,12.0,12,4,11.0
9147,140.5,0,24,0,0,0.0,0,0,0.0
9003,179.6,0,27,6,0,0.0,7,0,0.0
9773,116.1,1,18,7,6,13.857142857142858,7,6,14.285714285714286
171,139.4,1,18,0,0,0.0,0,0,0.0
9556,129.0,1,21,0,0,0.0,0,0,0.0
9670,135.6,1,43,8,5,11.0,9,5,13.0
9147,147.8,1,18,9,5,13.2,13,5,14.4
9085,138.0,1,21,7,6,13.5,6,3,15.333333333333334
9147,150.0,1,26,5,0,0.0,0,0,0.0
9500,130.8,1,19,8,7,14.214285714285714,8,7,14.214285714285714
9085,122.6,1,18,5,5,13.0,5,5,12.4
9773,119.1,1,22,13,2,12.0,14,1,10.0
9500,111.8,1,27,0,0,0.0,0,0,0.0
9147,125.0,1,18,6,5,12.8,6,5,12.6
9085,129.9,1,19,11,4,13.6,9,4,12.2
9500,131.1,1,18,7,7,13.971428571428572,8,8,15.75
9085,141.4,1,19,8,6,15.0,9,6,14.857142857142858
9085,120.0,0,32,0,0,0.0,0,0,0.0
9500,133.4,1,23,27,26,15.07777777777778,17,17,15.023529411764704
9500,127.3,1,20,7,6,13.383333333333333,7,6,13.383333333333333
